-5.4526815414,-5.328060627,1.3334797621,0.4490101,0.018353
-5.4526815414,-5.328060627,1.3334797621,0.4490101,0.018353
-5.4526815414,-5.328060627,1.3334797621,0.4490101,0.018353
-5.4526815414,-5.328060627,1.3334797621,0.4490101,0.018353
-5.3690190315,-5.0239362717,1.3001468182,0.45229056,0.061333
-5.2986950874,-4.5296502113,1.5501455069,0.46622938,0.0649238
-5.3451886177,-4.0327253342,1.7168120146,0.45407048,0.0187116
-5.4179444313,-3.5380470753,1.7168120146,0.45900974,0.0371047
-5.4907002449,-3.0433690548,1.7168120146,0.46096256,0.000646051
-5.5780072212,-2.4497554302,1.7168120146,0.47739333,0.0590113
-5.6507630348,-1.9550774097,1.7168120146,0.47690105,0.00131414
-5.7138180733,-1.5263564587,1.7168120146,0.48167667,0.0290781
-5.7865738869,-1.0316784382,1.7168120146,0.48283169,0.0249515
-5.8593297005,-0.5369986892,1.7168120146,0.48227072,9.11377E-005
-5.9320855141,-0.0423195213,1.7168120146,0.48307997,0.0555508
-6.0048413277,0.4523596466,1.7168120146,0.48591837,0.0408606
-6.0775971413,0.9470393658,1.7168120146,0.48170662,0.0235819
-6.1503529549,1.4417176247,1.7168120146,0.48821947,0.0182245
-6.2231087685,1.9363956451,1.7168120146,0.48799795,2.19904E-007
-6.2958645821,2.4310736656,1.7168120146,0.48424339,0.064026
-6.3580927849,2.8434188366,1.6584788561,0.48286876,0.0872414
-6.3580927849,2.8434188366,1.4084802866,0.46859708,0.0930479
-6.3580927849,2.8434188366,1.2834792137,0.46666929,0.093851
-6.1765623093,3.2502117157,1.0334777832,0.4739818,0.00481999
-5.8887081146,3.6580662727,0.9418107867,0.48242381,0.00323478
-5.5718874931,4.0427131653,0.8168109655,0.48150581,0.00232772
-5.2296090126,4.4071931839,0.8168109655,0.48796844,0.00131822
-4.8873305321,4.7716732025,0.8168109655,0.49028286,0.000276296
-4.5450520515,5.1361532211,0.8168109655,0.49876282,7.33627E-006
-4.2006850243,5.4979138374,0.766811192,0.50391179,0.000378017
-3.7999787331,5.7914438248,0.5168110132,0.4971869,0.0103487
-3.3382804394,5.9761018753,0.2668103576,0.49180287,0.00549793
-2.8442966938,6.040409565,0.0168110412,0.49249676,0.152609
-2.3471596241,5.9910306931,-0.1415219903,0.48377427,0.0166105
-1.8521597385,5.9205064774,-0.1415219903,0.48649257,0.0241343
-1.3684911728,5.79504776,-0.3665211797,0.48467332,0.016859
-0.9131169319,5.5878324509,-0.4331877828,0.48143262,0.00266314
-0.4593013823,5.3779478073,-0.4331877828,0.47546875,0.0289381
-0.0054850876,5.1680631638,-0.4331877828,0.47921064,0.00738641
0.451333493,4.9666161537,-0.3498544991,0.48404384,0.0543716
0.9238340259,4.8034887314,-0.3248544037,0.48131832,0.000091082
1.4104142189,4.6919460297,-0.1998537928,0.48121336,0.066459
1.9004609585,4.5926828384,-0.1998534352,0.48177922,0.0194038
2.3905105591,4.4934196472,-0.1998534352,0.47883126,0.0187814
2.8805608749,4.394156456,-0.1998534352,0.49340338,0.00782417
3.3585548401,4.2480196953,-0.4081865847,0.49109146,0.000144423
3.7921340466,3.9981212616,-0.5665193796,0.49487451,0.0145594
4.2002706528,3.7083208561,-0.716519177,0.49125233,0.00110979
4.5310168266,3.3323373795,-0.9665192962,0.49186593,0.00603708
4.8012189865,2.9111306667,-1.0248521566,0.49532267,0.00224899
5.0089821815,2.4560141563,-1.1998517513,0.49418911,0.11846
5.1894488335,1.9895372391,-1.2248514891,0.48795295,0.00240136
5.3110766411,1.5044430494,-1.3581832647,0.49470031,0.0714612
5.4157743454,1.0154255629,-1.3831827641,0.48844197,0.0316595
5.4449052811,0.5173512697,-1.6331831217,0.49250317,0.000428906
5.3661823273,0.0242172685,-1.7581825256,0.49196315,0.113119
5.2294502258,-0.4544681907,-1.9665131569,0.49109486,0.0226354
5.0083532333,-0.901804626,-2.0915112495,0.48154688,0.00103755
4.7087497711,-1.2989453077,-2.2915115356,0.47117132,0.00747627
4.3709044456,-1.6659243107,-2.3915119171,0.46832457,0.00618854
4.0022616386,-2.0037145615,-2.3998456001,0.46810362,0.00577077
3.6336188316,-2.341501236,-2.3998456001,0.46961814,0.00372532
3.2649760246,-2.6792879105,-2.3998456001,0.46954697,0.00110194
2.8944015503,-3.0141537189,-2.4498457909,0.4718847,8.85542E-005
2.4797804356,-3.2911179066,-2.5831797123,0.47225001,0.0411277
2.0557339191,-3.5560414791,-2.5831797123,0.47569504,0.065269
1.6316841841,-3.8209650517,-2.5831797123,0.48369658,0.0088443
1.1880348921,-4.0460572243,-2.78317976,0.47809994,0.00238625
0.7042534947,-4.1677837372,-2.9331796169,0.48377758,0.0541614
0.2150734663,-4.271238327,-2.9331793785,0.4770599,0.0098356
-0.2741068006,-4.3746929169,-2.9331793785,0.48033652,0.0114548
-0.747664094,-4.5346751213,-2.7248463631,0.49357477,0.0846134
-1.2048698664,-4.7370638847,-2.7248463631,0.48925066,0.00203013
-1.6632077694,-4.9358663559,-2.7748463154,0.48776054,0.0404255
-2.1478998661,-5.0491929054,-3.0248463154,0.48806491,0.0448572
-2.6463689804,-5.0875306129,-3.0665123463,0.4880369,1.67306E-005
-3.1449594498,-5.1250386238,-3.0665118694,0.48803163,0.00043636
-3.6441147327,-5.1113433838,3.0666737556,0.48143554,0.00302078
-4.1415271759,-5.0613651276,2.9666740894,0.47603288,0.0159241
-4.6173477173,-4.9080839157,2.7166740894,0.48276678,0.117842
-5.0450954437,-4.6483359337,2.5416738987,0.48049161,0.0561587
-5.4464240074,-4.3491249084,2.4083409309,0.48824346,0.00560527
-5.7708802223,-3.9677124023,2.1583409309,0.4790054,0.0261902
-6.0262169838,-3.5370430946,2.0416734219,0.48047581,0.153174
-6.1933307648,-3.0657999516,1.7916713953,0.46836641,0.000766691
-6.2771100998,-2.5727348328,1.73333776,0.47404999,0.0194915
-6.2937521935,-2.0741906166,1.4833375216,0.46777073,0.0506339
-6.2208456993,-1.5797216892,1.416670084,0.47004351,0.000811968
-6.1440844536,-1.0856480598,1.416670084,0.46600983,0.0264578
-6.0673232079,-0.5915744305,1.416670084,0.47464606,0.0231745
-5.9905619621,-0.097501412,1.416670084,0.46881163,0.0452877
-5.9138007164,0.3965715468,1.416670084,0.47160268,0.0342392
-5.8370394707,0.8906449676,1.416670084,0.47686604,0.000213834
-5.7602782249,1.3847185373,1.416670084,0.47456688,0.0451919
-5.6835169792,1.8787921667,1.416670084,0.47213832,0.0367015
-5.6067557335,2.3728630543,1.416670084,0.4724941,0.0276797
-5.5209889412,2.8649010658,1.3250018358,0.46663588,0.011432
-5.3383469582,3.3274147511,1.0750021935,0.47372806,0.0138301
-5.0465760231,3.7294082642,0.8250018358,0.47938094,7.60552E-005
-4.6638131142,4.0458874702,0.5750020146,0.48322272,0.00598263
-4.2138605118,4.2571749687,0.3250018656,0.47733232,0.0838708
-3.7246923447,4.3501353264,0.0750023648,0.48349595,5.77538E-009
-3.225943327,4.3843994141,0.1333361417,0.48786652,0.0132966
-2.7370603085,4.4898252487,0.2250036299,0.49046421,0.0135875
-2.2496635914,4.6013765335,0.2250036299,0.48696342,0.0234432
-1.7622668743,4.7129278183,0.2250036299,0.49157277,0.0320483
-1.2748701572,4.8244791031,0.2250036299,0.49161372,0.00187389
-0.7874734402,4.9360303879,0.2250036299,0.48941588,0.0528386
-0.2015973479,5.0637664795,0.1583371311,0.48931056,0.0013305
0.3969019055,5.0720682144,-0.049995698,0.4857654,0.0291673
0.9961524606,5.0420789719,-0.0499951579,0.48701352,0.0482778
1.4955261946,5.0170879364,-0.0499948785,0.48647001,0.0436336
1.994899869,4.9920969009,-0.0499946587,0.48404264,0.0174141
2.4944632053,4.9765481949,0.0166723412,0.48651356,0.148569
2.9943912029,4.9848880768,0.0166728999,0.49168092,0.0025461
3.4943192005,4.9932279587,0.0166734587,0.49027646,0.0681566
3.9942471981,5.0015678406,0.0166740175,0.49305016,0.0469952
4.4941968918,5.0098919868,0.0166745763,0.49319211,0.0320521
4.9935793877,4.9970040321,-0.1166582108,0.49301073,0.0707727
5.4772872925,4.8716154099,-0.3666576147,0.48875201,0.00035675
5.9957838058,4.5698652267,-0.6666579247,0.4936412,0.0753123
6.344722271,4.2106781006,-0.9166572094,0.49482816,0.0714915
6.5971846581,3.7785196304,-1.1249899864,0.49659896,0.00433706
6.7690529823,3.2045938969,-1.4249882698,0.496858,0.0736776
6.7773518562,2.7059109211,-1.6749880314,0.49381161,0.0180574
6.6760497093,2.2170937061,-1.8083205223,0.49847272,0.0511925
6.5584044456,1.7311326265,-1.8083205223,0.49545231,0.000416915
6.440759182,1.2451699972,-1.8083205223,0.4952988,0.000283128
6.3231139183,0.7592073679,-1.8083205223,0.49430352,0.0584854
6.2054686546,0.2732451558,-1.8083205223,0.49285036,0.000148164
6.087823391,-0.2127165794,-1.8083205223,0.49220526,0.00766955
5.9701781273,-0.6986786127,-1.8083205223,0.49379772,0.12342
5.8525328636,-1.184641242,-1.8083205223,0.49372029,0.000264741
5.7288537025,-1.6685910225,-1.8833212852,0.49016881,0.0344865
5.5156760216,-2.1176395416,-2.1333191395,0.48349193,0.00715655
5.4478054047,-2.209428072,-2.3833191395,0.4752596,0.00576755
5.1024065018,-2.4583463669,-2.6333193779,0.46968031,0.00623078
5.1024065018,-2.4583463669,-2.8833198547,0.47420609,0.00672564
5.1024065018,-2.4583463669,-3.1333193779,0.46285766,0.00551785
5.1024065018,-2.4583463669,2.899866581,0.46810129,0.00606223
4.668170929,-2.2824721336,2.7081999779,0.45162618,0.000291905
4.2143983841,-2.0724945068,2.7081999779,0.46023816,0.0762563
3.7606258392,-1.86251688,2.7081999779,0.4637157,0.0108884
3.3068532944,-1.6525392532,2.7081999779,0.45541012,0.0117513
2.8530807495,-1.4425616264,2.7081999779,0.45807123,0.0934452
2.3993082047,-1.2325839996,2.7081999779,0.45073062,0.00239927
1.9455356598,-1.0226063728,2.7081999779,0.44843969,0.00172723
1.4917631149,-0.8126303554,2.7081999779,0.44911754,0.0327388
1.0379905701,-0.6026545167,2.7081999779,0.44426981,0.0310232
0.5842180252,-0.392678678,2.7081999779,0.45331824,0.0148264
0.1304448545,-0.1827026904,2.7081999779,0.45864886,0.000451797
-0.3233283162,0.0272734389,2.7081999779,0.45119599,0.115803
-0.7771012187,0.2372496277,2.7081999779,0.45873567,0.0148243
-1.2308738232,0.4472254813,2.7081999779,0.46227336,0.00182931
-1.684646368,0.6572013497,2.7081999779,0.46607336,0.0487472
-2.1384189129,0.8671771884,2.7081999779,0.46579024,0.005627
-2.5921914577,1.0771536827,2.7081999779,0.47368622,0.0329067
-3.0459640026,1.2871313095,2.7081999779,0.46879822,0.000493692
-3.4997365475,1.4971089363,2.7081999779,0.47239438,0.0526564
-3.9411559105,1.7327951193,2.5498671532,0.47420883,0.0737486
-4.3492774963,2.0218663216,2.5248670578,0.48081654,0.0181151
-4.7427463531,2.3311009407,2.3915345669,0.48684168,0.00135688
-5.1085710526,2.6719417572,2.3915345669,0.48963964,0.000316164
-5.474395752,3.0127825737,2.3915345669,0.49526444,1.68192E-005
-5.8402204514,3.3536233902,2.3915345669,0.49227628,1.72149E-005
-6.1908307076,3.7109758854,2.2498672009,0.49102965,0.000020743
-6.4514546394,4.1383118629,1.9998674393,0.48703268,0.0200786
-6.5987844467,4.6159629822,1.7498646975,0.49464893,0.0165965
-6.6236605644,5.114233017,1.4998664856,0.49250075,0.00106399
-6.524535656,5.6021404266,1.2498654127,0.49038419,0.00518738
-6.4962816238,5.6647605896,0.9998637438,0.48942631,0.0237287
-6.4962816238,5.6647605896,0.7498630285,0.5037204,0.0208774
-6.4816541672,5.6806154251,0.4998620749,0.48968485,0.0337697
-6.0168275833,5.8573980331,0.2498612553,0.48683771,0.00232863
-5.5237259865,5.9369497299,0.1415281892,0.48617494,0.00444827
-5.0284643173,6.0045809746,0.0998615623,0.48776323,0.0923488
-4.5289773941,6.0003418922,-0.0418046191,0.48424014,0.0574837
-4.0294141769,5.9794421196,-0.0418041721,0.48625711,0.0143852
-3.5298509598,5.958542347,-0.0418035686,0.48819527,0.104734
-3.0302877426,5.9376425743,-0.0418028384,0.48717061,0.00259348
-2.5307245255,5.9167428017,-0.0418021679,0.48684275,0.030506
-2.0311613083,5.895843029,-0.041801583,0.48965463,0.00969655
-1.5315980911,5.8749432564,-0.0418011323,0.49268639,0.00193466
-1.032034874,5.8540434837,-0.0418006852,0.49104419,0.00121509
-0.5324716568,5.8331437111,-0.0418002382,0.48582074,9.67678E-005
-0.0329084396,5.8122439384,-0.0417997912,0.48667705,0.00870809
0.4666548073,5.7913441658,-0.0417993441,0.48699087,0.00574161
0.9661977291,5.7696127892,-0.058465559,0.48843533,0.0184748
1.4561452866,5.6725077629,-0.3084647357,0.48047212,0.0813257
1.9078474045,5.4574046135,-0.5584645271,0.47729409,0.00224612
2.3102941513,5.1598367691,-0.650131464,0.4806498,0.000330651
2.7348351479,4.9012217522,-0.4334646463,0.48058489,0.0340604
3.2097706795,4.7508897781,-0.2417976707,0.48859182,0.008285
3.6952219009,4.6311702728,-0.2417966723,0.49052665,0.00398326
4.180680275,4.511446476,-0.2417960763,0.49415129,0.0403944
4.666138649,4.3917269707,-0.2417960763,0.49497813,0.00781759
5.151597023,4.2720074654,-0.2417960763,0.49297187,0.00186668
5.7119112015,4.0591521263,-0.5001288056,0.49301428,0.00111691
6.1150822639,3.7622787952,-0.7501285076,0.49651644,0.00691046
6.4331021309,3.3754980564,-1.0001271963,0.49563265,0.000934314
6.6461949348,2.9228579998,-1.250125289,0.49840569,0.0357536
6.7411184311,2.4325006008,-1.5001242161,0.49697676,0.0713131
6.7722606659,1.9334733486,-1.5084576607,0.49381304,0.00183935
6.7693986893,1.4336180687,-1.5917907953,0.49781752,0.135336
6.758898735,0.9337291718,-1.5917907953,0.49612021,0.0164099
6.7483987808,0.4338388443,-1.5917907953,0.49437252,0.0514187
6.7378988266,-0.0660509616,-1.5917907953,0.49579558,0.103304
6.7273988724,-0.5659407973,-1.5917907953,0.49579677,0.0107351
6.7168989182,-1.0658310652,-1.5917907953,0.49355736,0.0843309
6.7063989639,-1.5657197237,-1.5917907953,0.4932453,0.00628232
6.6958990097,-2.0656087399,-1.5917907953,0.49494189,0.101854
6.6853990555,-2.5655009747,-1.5917907953,0.496636,0.0412307
6.6378192902,-3.1620707512,-1.7751233578,0.49534848,0.0421003
6.4745717049,-3.6319184303,-2.0251216888,0.49767545,0.0193111
6.1611676216,-4.1422719955,-2.1417891979,0.49647617,0.00374948
5.8909296989,-4.56295681,-2.1417891979,0.49869671,0.0143993
5.6070785522,-4.9727187157,-2.2667901516,0.49523979,0.064683
5.2407035828,-5.3079915047,-2.51679039,0.49271721,0.0586269
4.8020133972,-5.5415039063,-2.7667908669,0.4858796,0.0013125
4.3182830811,-5.6587400436,-3.01679039,0.48523542,0.0632771
3.8188760281,-5.669046402,3.1330618858,0.48029172,0.0817735
3.3194737434,-5.6502223015,3.0247292519,0.48128504,0.0156124
2.8341994286,-5.5306520462,2.8413963318,0.47064415,0.0174202
2.3566849232,-5.3820009232,2.824729681,0.47574595,0.0183702
1.8981473446,-5.1824598312,2.7413964272,0.45673069,0.00729115
1.4214849472,-5.0345678329,2.8663966656,0.47538364,0.0612335
0.9402999878,-4.8986978531,2.8663966656,0.47453672,0.0162501
0.4485976696,-4.813557148,3.0080640316,0.48357645,0.00292924
-0.0469514169,-4.7469954491,3.0080640316,0.48214459,0.00699951
-0.5425004363,-4.6804337502,3.0080640316,0.48662803,0.00029868
-1.0380494595,-4.6138720512,3.0080640316,0.48305678,0.0854146
-1.5336000919,-4.5473103523,3.0080640316,0.48241526,0.0221636
-2.0291507244,-4.4807486534,3.0080640316,0.48332742,0.00903635
-2.5247013569,-4.4141869545,3.0080640316,0.48421052,0.000626584
-3.0202519894,-4.3476252556,3.0080640316,0.48466709,7.60802E-005
-3.5158026218,-4.2810635567,3.0080640316,0.48286054,0.0802673
-4.0113530159,-4.2145018578,3.0080640316,0.48095593,0.0279138
-4.5084047318,-4.1667442322,3.13306427,0.48672479,0.0284873
-5.0034794807,-4.230884552,-2.9001204967,0.4893125,0.0737017
-5.48102808,-4.379737854,-2.8334541321,0.48433974,1.88757E-008
-5.9565405846,-4.5350651741,-2.7834539413,0.48894686,0.0457976
-6.3971915245,-4.7722430229,-2.5334541798,0.48993257,0.00038816
-6.766371727,-5.110581398,-2.283454895,0.49196985,0.00436007
-7.0411252975,-5.5290436745,-2.0334532261,0.49751157,0.0105601
-7.2043647766,-6.0016121864,-1.7834528685,0.49625435,0.0281949
-7.2509541512,-6.4988894463,-1.6001198292,0.49369445,0.000283415
-7.2552142143,-6.6321706772,-1.4167869091,0.49247959,2.55272E-005
-7.2552142143,-6.6321706772,-1.1667850018,0.49332157,3.15442E-005
-7.2552142143,-6.6321706772,-0.9167835712,0.48951676,0.000009396
-7.0203075409,-6.8681225777,-0.6667829156,0.49319857,0.00881838
-7.0203075409,-6.8681225777,-0.4167830944,0.48419005,0.00771848
-7.0203075409,-6.8681225777,-0.1667822003,0.47697714,0.00688622
-6.7205238342,-6.8649659157,0.049885001,0.47713214,0.0163341
-6.2211465836,-6.8400321007,0.0498854481,0.47650072,0.000517029
-5.7217693329,-6.8150982857,0.0498858988,0.47890314,0.0507108
-5.2223920822,-6.7901644707,0.0498863459,0.47990996,0.0380814
-4.7230148315,-6.7652306557,0.0498867929,0.47892576,0.0253948
-4.2236375809,-6.7402968407,0.0498872437,0.47907794,0.141051
-3.7242603302,-6.7153630257,0.049887687,0.47926927,0.000897129
-3.2248830795,-6.6904292107,0.049888134,0.47980928,0.0747546
-2.7255058289,-6.6654953957,0.0498885848,0.48324221,0.0275087
-2.2261285782,-6.6405615807,0.0498887822,0.48012319,0.0212076
-1.7267513275,-6.6156277657,0.0498887822,0.48005569,0.0274924
-1.2273740768,-6.5906939507,0.0498887822,0.47895932,0.000684023
-0.7279968262,-6.5657601357,0.0498887822,0.4827489,0.000839353
-0.2286190689,-6.5408263206,0.0498887822,0.48200694,7.33126E-006
0.2707589567,-6.5158925056,0.0498887822,0.48217773,0.00474899
0.7701365948,-6.4909586906,0.0498887822,0.48475507,0.0216651
1.2695138454,-6.4660248756,0.0498887822,0.48420322,0.00480213
1.7688910961,-6.4410910606,0.0498887822,0.47971267,0.0970967
2.2682683468,-6.4161572456,0.0498887822,0.47874692,0.0104615
2.7676455975,-6.3912234306,0.0498887822,0.48309839,0.0648385
3.2604222298,-6.3104562759,0.2748892605,0.48512593,0.0590949
3.7371060848,-6.1591768265,0.3082227111,0.48137203,0.000932573
4.2135419846,-6.0074996948,0.3082227111,0.49175155,0.137744
4.6899738312,-5.8558225632,0.3082227111,0.49151972,0.000969624
5.1664056778,-5.7041454315,0.3082227111,0.49372688,0.00726136
5.6313123703,-5.5197434425,0.4832223952,0.49154085,0.00742126
6.0393872261,-5.2296876907,0.7332215309,0.49396712,0.0494552
6.3638548851,-4.8482847214,0.9832203984,0.49182126,0.0309416
6.5978918076,-4.4059071541,1.1165528297,0.48584217,0.000237993
6.8611688614,-3.8667531013,1.1165528297,0.48588318,0.0162979
7.1244459152,-3.3275990486,1.1165528297,0.49229559,0.0101183
7.2941389084,-2.788264513,1.1248861551,0.44641972,0.00341858
7.2884225845,-2.3130941391,1.3748859167,0.47787002,0.00052092
7.2797842026,-1.8152440786,1.6248852015,0.48044363,0.00414805
7.1889057159,-1.325668335,1.8748841286,0.47801653,0.0203957
7.0058522224,-0.8609462976,1.9582172632,0.47288296,0.00521974
6.7791733742,-0.3054139912,1.9582172632,0.47277853,0.0675849
6.5974259377,0.1607188582,1.8748837709,0.47762626,1.62134E-005
6.4377861023,0.7393533587,1.7748826742,0.48012194,0.0646068
6.3622951508,1.2337180376,1.7165489197,0.48585021,6.23591E-005
6.2896823883,1.7284175158,1.7165489197,0.48335329,0.0596536
6.2170696259,2.2231168747,1.7165489197,0.48316744,0.00220604
6.1444568634,2.7178163528,1.7165489197,0.4796474,0.00471875
6.071844101,3.212515831,1.7165489197,0.48362505,0.0715597
5.9046473503,3.7850379944,1.9998818636,0.47720331,0.0112685
5.6404838562,4.20581007,2.2498810291,0.46795663,0.0805362
5.279882431,4.5472764969,2.4998819828,0.47425702,0.0696442
4.8641490936,4.8240666389,2.5665490627,0.48154092,0.00846889
4.4190802574,5.0488400459,2.7082154751,0.47628248,0.00103872
3.9652493,5.2584309578,2.7165489197,0.48116347,0.0523893
3.399823904,5.456808567,2.8248822689,0.47599852,0.000187532
2.9143540859,5.5744395256,2.9165496826,0.47950625,0.0296022
2.4269645214,5.6860194206,2.9165501595,0.47461128,0.109464
1.9395744801,5.7975993156,2.9165501595,0.47419056,5.62284E-005
1.4521813393,5.9091792107,2.9165501595,0.47633144,0.0306238
0.9647881985,6.0207591057,2.9165501595,0.46705747,0.0473433
0.4773951173,6.1323390007,2.9165501595,0.4700191,0.0102079
-0.0099971909,6.2439188957,2.9165501595,0.47676694,0.0194268
-0.4973894954,6.3554987907,2.9165501595,0.47614375,0.00742436
-0.9847826362,6.4670786858,2.9165501595,0.46999109,0.0300938
-1.4742242098,6.5662436485,3.0165505409,0.47101331,0.000309772
-1.9734678268,6.5891623497,3.1082174778,0.47386453,4.78156E-005
-2.4732372761,6.5875177383,-3.1083006859,0.47391963,0.013339
-2.9729578495,6.5708808899,-3.108300209,0.47802952,1.19408E-005
-3.4726784229,6.5542440414,-3.1082997322,0.46985441,0.000226774
-3.9723989964,6.537607193,-3.1082992554,0.47082421,0.000199807
-4.4721198082,6.5209703445,-3.1082987785,0.47708938,0.000423385
-4.9709472656,6.4897918701,-2.9999649525,0.47616297,0.0310872
-5.4514746666,6.352391243,-2.7499647141,0.46954712,0.00886393
-5.884059906,6.1006569862,-2.4999651909,0.46767691,0.011384
-6.2418079376,5.7502417564,-2.2499656677,0.4723689,0.0116231
-6.5024733543,5.3229308128,-1.9999654293,0.47671199,0.0187125
